308,306,0,1,18,17,214,224,94,82,-1.3,3.19,-1.08,W
387,292,0,1,25,20,313,211,74,81,22.27,-4.55,-2.5,W
353,302,4,1,22,18,239,235,114,67,-6.62,-5.09,5.23,L
310,369,2,0,18,16,219,221,91,148,-1.12,-17.02,0.14,L
301,304,0,0,20,15,118,151,183,153,5.16,-16.59,-0.68,L
273,464,0,1,23,21,190,340,83,124,-3.9,-11.68,18.09,W
247,555,2,1,13,27,178,346,69,209,-9.75,-29.28,10.18,L
358,475,0,2,19,25,263,282,95,193,13.75,-12.23,-0.56,W
306,308,1,0,17,18,224,214,82,94,-3.19,1.3,1.08,L
377,333,0,2,26,16,286,269,91,64,11.44,-0.93,-2.73,W
555,247,1,2,27,13,346,178,209,69,29.28,9.75,-10.18,W
296,343,1,3,13,21,192,285,104,58,0.78,17.45,-2.08,W
333,377,2,0,16,26,269,286,64,91,0.93,-11.44,2.73,L
366,358,2,2,22,19,310,229,56,129,3.04,-3.35,3.44,W
292,387,1,0,20,25,211,313,81,74,4.55,-22.27,2.5,L
369,310,0,2,16,18,221,219,148,91,17.02,1.12,-0.14,W
302,353,1,4,18,22,235,239,67,114,5.09,6.62,-5.23,W
475,358,2,0,25,19,282,263,193,95,12.23,-13.75,0.56,L
245,338,3,2,16,19,118,220,127,118,-18.87,1.31,7.45,L
338,245,2,3,19,16,220,118,118,127,-1.31,18.87,-7.45,W
375,411,0,2,18,25,226,316,149,95,12.63,-4.46,-3.88,W
505,353,0,0,25,24,449,190,56,163,24.94,-19.18,-11.43,L
369,333,0,2,24,19,281,246,88,87,17.3,-3.39,-5.81,W
418,389,1,1,32,17,290,266,128,123,15.48,-14.69,1.39,L
496,277,2,3,28,16,386,215,110,62,18.64,13.66,-1.15,W
382,399,2,0,24,24,170,260,212,139,6.38,-15.51,-2.46,L
271,534,2,1,14,29,182,294,89,240,-10.2,-22.22,0.15,L
326,147,1,0,19,10,184,6,142,141,6.76,15.47,-3.4,W
412,359,2,3,21,22,332,306,80,53,14.22,2.66,0.39,W
412,359,2,3,21,22,332,306,80,53,14.22,2.66,0.39,W
264,318,2,1,13,21,124,231,140,87,-9.19,2.5,11.58,W
206,333,0,3,10,19,102,179,104,154,-11.61,22.05,-0.9,W
422,369,0,3,24,20,337,319,85,50,14.73,2.06,-1.51,W
309,307,1,1,16,17,200,184,109,123,2.55,1.4,5.51,W
307,309,1,1,17,16,184,200,123,109,-1.4,-2.55,-5.51,L
421,250,1,3,27,13,282,214,139,36,16.81,14.52,1.93,W
333,206,3,0,19,10,179,102,154,104,-22.05,11.61,0.9,L
389,418,1,1,17,32,266,290,123,128,14.69,-15.48,-1.39,W
162,402,2,0,7,20,126,269,36,133,-18.27,-3.25,6.34,L
277,496,3,2,16,28,215,386,62,110,-13.66,-18.64,1.15,L
318,264,1,2,21,13,231,124,87,140,-2.5,9.19,-11.58,L
402,162,0,2,20,7,269,126,133,36,3.25,18.27,-6.34,W
369,422,3,0,20,24,319,337,50,85,-2.06,-14.73,1.51,L
234,389,2,2,16,20,178,272,56,117,-11.75,-1.23,0.29,L
250,421,3,1,13,27,214,282,36,139,-14.52,-16.81,-1.93,L
399,382,0,2,24,24,260,170,139,212,15.51,-6.38,2.46,W
359,412,3,2,22,21,306,332,53,80,-2.66,-14.22,-0.39,L
389,234,2,2,20,16,272,178,117,56,1.23,11.75,-0.29,W
330,349,2,1,18,20,211,268,119,81,3.65,-8.55,-0.49,L
147,326,0,1,10,19,6,184,141,142,-15.47,-6.76,3.4,L
534,271,1,2,29,14,294,182,240,89,22.22,10.2,-0.15,W
349,330,1,2,20,18,268,211,81,119,8.55,-3.65,0.49,W
333,369,2,0,19,24,246,281,87,88,3.39,-17.3,5.81,L
300,314,4,3,21,15,125,231,175,83,-9.49,5.71,2.93,L
286,312,0,5,18,21,220,208,66,104,5.86,17.65,3.65,W
348,496,1,3,17,20,306,401,42,95,-2.31,-16.83,8.57,L
275,460,1,3,14,24,208,220,67,240,4.16,-5.34,-4.88,L
272,278,1,5,17,17,146,220,126,58,-5.57,9.16,6.31,W
296,323,0,2,16,25,204,209,92,114,3.02,-7.22,1.03,L
360,254,0,1,21,13,147,85,213,169,10.65,4.29,-2.55,W
360,254,0,1,21,13,147,85,213,169,10.65,4.29,-2.55,W
260,260,3,3,13,12,152,167,108,93,-20.81,20.25,-8.56,L
348,253,2,0,19,16,330,73,18,180,-7.72,5.95,-0.41,L
